,host_response_rate,host_acceptance_rate,host_listings_count,accommodates,room_type,bedrooms,bathrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,expensive_nbh
367,100.0,70.0,2,2,Entire home/apt,1,1.0,1,139.0,4,45,6,1
368,100.0,92.0,1,2,Entire home/apt,0,1.0,1,99.0,2,15,21,1
369,89.0,97.0,6,1,Private room,1,1.0,1,56.0,1,1125,0,1
370,100.0,92.0,5,2,Entire home/apt,1,1.0,1,295.0,25,1825,0,1
371,100.0,79.0,4,1,Entire home/apt,0,1.0,1,100.0,6,1000,6,1
372,80.0,100.0,6,3,Entire home/apt,0,1.0,1,229.0,2,1125,0,1
373,100.0,78.0,2,6,Entire home/apt,2,2.0,3,300.0,1,1125,8,1
374,100.0,100.0,1,2,Entire home/apt,0,1.0,1,120.0,1,1125,6,1
375,90.0,30.0,2,2,Entire home/apt,0,1.0,1,105.0,3,1125,10,1
376,100.0,75.0,1,2,Entire home/apt,0,1.0,1,108.0,2,1125,6,1
377,89.0,97.0,6,4,Entire home/apt,0,1.0,2,118.0,1,1125,5,1
378,100.0,78.0,2,6,Entire home/apt,3,2.0,3,310.0,1,1125,18,1
379,100.0,70.0,4,4,Entire home/apt,1,1.0,1,100.0,1,1125,12,1
380,100.0,100.0,1,6,Entire home/apt,2,2.0,2,188.0,1,9999999,3,1
381,70.6,100.0,2,1,Shared room,1,1.0,1,65.0,7,1125,0,1
382,100.0,100.0,1,4,Entire home/apt,0,1.0,2,116.0,1,3,25,1
383,100.0,50.0,1,3,Entire home/apt,1,1.0,1,149.0,1,1125,1,1
384,100.0,80.0,1,2,Private room,1,1.0,1,150.0,2,1125,9,1
385,100.0,83.0,2,2,Private room,1,1.0,1,70.0,1,1125,0,1
386,100.0,100.0,1,2,Private room,1,1.0,1,130.0,5,10,2,1
387,100.0,94.0,7,1,Entire home/apt,0,1.0,1,95.0,5,600,21,1
388,95.4,96.8,1,3,Entire home/apt,0,1.0,2,165.0,7,18,0,1
389,58.0,51.0,480,2,Private room,1,1.0,1,155.0,4,1125,4,1
390,92.0,76.0,206,5,Entire home/apt,2,2.0,3,324.0,3,1125,5,1
391,100.0,98.0,2,2,Entire home/apt,0,1.0,1,150.0,2,1125,52,1
392,90.0,50.0,1,2,Entire home/apt,1,1.0,1,109.0,2,1125,0,1
393,100.0,50.0,2,2,Entire home/apt,1,1.0,1,110.0,2,7,0,1
394,92.0,76.0,206,5,Entire home/apt,2,2.0,3,324.0,3,1125,0,1
395,84.0,92.0,3,2,Shared room,1,1.0,1,60.0,2,1125,10,1
396,80.0,100.0,2,2,Entire home/apt,0,1.0,1,160.0,3,1125,11,1
397,100.0,100.0,1,3,Entire home/apt,0,1.0,2,95.0,1,1125,3,1
398,50.0,100.0,1,3,Entire home/apt,0,1.0,1,128.0,2,1125,2,1
399,100.0,100.0,1,1,Shared room,1,1.0,1,50.0,1,365,2,1
400,96.8,92.0,2,6,Entire home/apt,3,2.5,6,75.0,7,7,0,1
401,91.0,100.0,1,2,Entire home/apt,1,1.0,1,135.0,3,1125,1,1
402,58.0,51.0,480,3,Entire home/apt,1,1.0,1,249.0,4,365,0,1
403,100.0,100.0,1,2,Entire home/apt,1,1.0,1,120.0,1,10,0,1
404,90.0,75.0,1,5,Entire home/apt,1,1.0,1,179.0,3,12,13,1
405,89.0,97.0,6,1,Private room,1,1.0,1,53.0,1,1125,1,1
406,100.0,70.0,4,2,Entire home/apt,0,1.0,1,115.0,1,1125,63,1
407,89.0,97.0,6,1,Private room,1,1.0,1,70.0,7,1125,0,1
408,99.0,96.0,32,4,Entire home/apt,1,1.0,2,159.0,4,365,33,1
409,58.0,51.0,480,2,Entire home/apt,1,1.0,1,209.0,4,730,2,1
410,90.0,100.0,1,3,Entire home/apt,1,1.0,2,50.0,2,1125,3,0
411,96.8,94.4,1,2,Entire home/apt,1,1.0,1,175.0,1,30,1,0
412,70.0,89.4,1,3,Entire home/apt,1,1.0,2,130.0,1,1125,14,0
413,50.0,73.0,1,9,Entire home/apt,5,2.5,5,329.0,3,1125,0,0
414,100.0,100.0,1,1,Private room,1,1.0,1,64.0,1,1125,4,0
415,80.0,100.0,1,2,Private room,1,1.0,1,70.0,1,1125,2,0
416,100.0,100.0,1,2,Entire home/apt,1,1.0,1,80.0,3,730,77,0
418,96.0,100.0,2,4,Private room,1,1.0,1,41.0,1,1125,1,0
419,57.0,100.0,4,2,Private room,1,1.0,1,55.0,2,1365,0,0
420,57.0,100.0,4,4,Private room,1,1.0,1,65.0,1,1095,1,0
421,96.0,100.0,2,3,Private room,1,1.0,1,42.0,1,1125,3,0
422,57.0,100.0,4,6,Shared room,1,2.5,4,60.0,1,1125,0,0
423,86.0,83.4,1,2,Private room,1,1.0,1,39.0,2,1125,0,0
424,70.2,100.0,1,6,Entire home/apt,2,2.0,2,300.0,2,1125,2,0
425,91.4,97.0,1,2,Private room,1,1.0,1,100.0,2,1125,0,0
426,100.0,100.0,2,1,Private room,1,1.5,1,60.0,2,1125,9,0
427,97.0,100.0,6,6,Entire home/apt,2,1.0,3,140.0,4,90,53,0
428,100.0,100.0,1,2,Private room,1,1.0,1,95.0,2,1125,53,0
429,62.8,80.0,1,2,Entire home/apt,1,1.0,1,150.0,1,1125,0,0
430,100.0,85.0,1,2,Entire home/apt,1,1.0,1,214.0,1,1125,16,0
431,100.0,100.0,2,4,Entire home/apt,1,1.0,2,129.0,2,1125,362,0
432,100.0,100.0,1,2,Entire home/apt,0,1.0,1,100.0,1,1125,0,0
433,93.0,80.0,2,2,Private room,1,1.5,1,120.0,1,1125,13,0
434,90.0,50.0,1,4,Entire home/apt,2,1.5,2,399.0,1,1125,27,0
435,100.0,100.0,2,2,Private room,1,1.0,1,84.0,3,21,36,0
436,100.0,100.0,1,2,Entire home/apt,1,1.0,1,110.0,2,1125,6,0
437,75.0,100.0,1,5,Entire home/apt,2,2.0,2,200.0,2,1125,0,0
438,90.0,89.0,1,4,Entire home/apt,0,1.0,2,120.0,1,1125,9,0
439,80.0,69.0,2,2,Private room,1,1.0,1,83.0,1,1125,6,0
440,93.0,96.0,2,6,Private room,1,1.0,3,79.0,1,365,117,0
441,91.0,69.0,8,7,Entire home/apt,4,2.0,4,299.0,1,1125,2,0
442,92.0,76.0,206,3,Entire home/apt,1,1.0,2,207.0,3,1125,2,0
443,100.0,33.0,1,2,Shared room,1,1.0,1,55.0,2,1125,19,0
444,100.0,100.0,1,2,Private room,1,1.0,1,85.0,2,7,102,0
445,100.0,67.0,1,2,Entire home/apt,1,1.0,1,135.0,3,1125,5,0
446,90.0,88.0,1,3,Entire home/apt,1,1.0,1,100.0,1,1125,7,0
447,79.0,72.0,3,4,Private room,1,1.0,1,70.0,2,365,6,0
448,100.0,60.0,1,3,Entire home/apt,0,1.0,1,100.0,1,8,2,0
449,67.0,0.0,1,4,Entire home/apt,2,2.0,2,230.0,3,29,29,0
450,88.0,65.0,1,2,Private room,1,2.0,3,140.0,1,1125,6,0
451,50.0,96.6,1,6,Entire home/apt,3,2.0,3,495.0,2,1125,11,0
452,100.0,92.6,1,2,Entire home/apt,1,1.0,1,115.0,1,1125,1,0
453,84.6,96.0,1,1,Private room,1,1.0,1,65.0,1,1125,0,0
454,100.0,82.0,1,2,Entire home/apt,0,1.0,1,115.0,3,14,72,0
455,100.0,100.0,1,2,Private room,1,1.0,1,99.0,1,1125,2,0
456,80.0,71.0,1,2,Entire home/apt,0,1.0,1,158.0,2,1125,22,0
457,100.0,100.0,2,10,Entire home/apt,4,4.5,5,399.0,2,1125,0,0
458,62.0,80.0,1,2,Entire home/apt,1,1.5,1,150.0,1,1125,0,0
459,58.0,51.0,480,4,Entire home/apt,2,2.0,2,289.0,7,730,1,0
460,100.0,100.0,1,4,Entire home/apt,2,1.0,2,150.0,2,14,43,0
461,67.0,93.8,1,2,Entire home/apt,1,1.0,1,350.0,5,14,3,0
462,92.0,76.0,206,5,Entire home/apt,2,2.0,3,298.0,3,1125,2,0
463,67.0,50.0,1,1,Shared room,1,1.0,1,70.0,1,1125,2,0
464,40.0,71.0,2,2,Entire home/apt,1,1.0,1,130.0,2,1125,4,0
465,70.0,100.0,1,2,Entire home/apt,1,1.0,1,100.0,3,1125,22,0
466,100.0,100.0,1,2,Entire home/apt,1,1.0,1,125.0,3,10,12,0
467,100.0,100.0,1,3,Entire home/apt,1,1.0,2,150.0,2,1125,7,0
468,97.2,74.2,1,1,Private room,1,1.0,1,95.0,1,1125,0,0
469,100.0,95.0,5,3,Private room,1,1.0,2,130.0,3,1125,44,0
470,96.6,66.6,1,3,Entire home/apt,1,1.0,1,250.0,2,1125,0,0
471,100.0,65.0,1,4,Entire home/apt,1,1.0,1,175.0,1,1125,0,0
472,100.0,80.0,1,2,Entire home/apt,1,1.0,1,69.0,14,28,2,0
473,70.0,90.0,1,2,Entire home/apt,1,1.0,1,175.0,1,1125,4,0
474,60.0,78.0,1,2,Private room,1,1.0,1,85.0,1,1125,2,0
475,87.6,90.4,1,4,Entire home/apt,2,1.0,2,180.0,5,25,1,0
476,97.0,100.0,6,6,Entire home/apt,2,1.0,3,150.0,4,90,84,0
477,100.0,100.0,3,3,Entire home/apt,1,1.0,1,139.0,1,1125,52,0
478,100.0,64.0,1,2,Entire home/apt,1,1.0,1,111.0,1,1125,6,0
479,90.0,38.0,2,2,Private room,1,1.0,1,95.0,1,1125,3,0
480,70.0,67.0,2,1,Private room,1,1.0,1,85.0,1,1125,5,0
481,90.0,100.0,1,3,Entire home/apt,1,1.0,1,115.0,7,1125,11,0
482,100.0,100.0,1,4,Entire home/apt,2,2.0,2,199.0,7,180,13,0
483,100.0,0.0,1,2,Entire home/apt,1,1.0,1,150.0,2,1125,7,0
484,100.0,100.0,1,4,Entire home/apt,1,1.0,1,115.0,2,29,49,0
485,100.0,0.0,1,1,Private room,1,2.5,1,99.0,2,365,120,0
486,60.0,92.0,3,2,Entire home/apt,0,1.0,1,85.0,1,1125,0,0
487,100.0,100.0,1,2,Entire home/apt,1,1.0,1,193.0,3,1125,2,0
488,92.0,76.0,206,5,Entire home/apt,2,2.0,3,298.0,3,1125,5,0
489,53.0,89.0,1,1,Shared room,1,1.0,1,63.0,1,1125,15,0
490,100.0,93.0,6,8,Entire home/apt,3,2.5,5,299.0,1,1125,1,0
491,98.0,52.0,49,4,Entire home/apt,1,1.0,1,185.0,3,90,3,0
492,85.6,100.0,1,4,Entire home/apt,2,1.5,2,120.0,1,5,3,0
493,100.0,100.0,3,2,Private room,1,1.0,1,125.0,1,365,5,0
494,100.0,29.0,2,2,Private room,1,2.0,1,110.0,1,1125,13,0
495,100.0,89.0,1,1,Private room,1,1.5,1,93.0,1,1125,35,0
496,90.0,83.0,1,2,Entire home/apt,0,1.0,1,80.0,1,1125,10,0
497,90.0,100.0,1,2,Entire home/apt,1,1.0,1,195.0,2,1125,13,0
498,90.0,95.0,1,2,Private room,1,1.0,1,90.0,1,1125,47,0
499,90.0,38.0,2,4,Entire home/apt,2,2.0,2,250.0,1,60,15,0
500,98.0,52.0,49,2,Private room,1,1.0,1,225.0,2,14,0,0
501,80.0,78.0,1,3,Entire home/apt,1,1.0,1,135.0,2,365,44,0
502,58.0,51.0,480,2,Entire home/apt,1,1.0,1,259.0,3,365,3,0
503,83.8,77.0,1,2,Entire home/apt,0,1.0,2,60.0,5,19,0,0
504,83.6,95.6,2,2,Private room,1,1.0,1,60.0,1,1125,4,0
505,100.0,90.0,1,2,Entire home/apt,0,1.0,1,100.0,3,300,2,0
506,86.0,100.0,1,4,Entire home/apt,1,1.0,1,100.0,3,4,5,0
507,97.8,75.6,1,3,Entire home/apt,1,1.0,1,109.0,2,5,1,0
508,100.0,93.0,6,10,Entire home/apt,3,1.5,4,312.0,2,1125,1,0
509,98.0,52.0,49,4,Entire home/apt,0,1.0,2,175.0,3,30,8,0
510,60.0,100.0,3,4,Entire home/apt,2,2.0,2,375.0,1,8,0,0
511,100.0,100.0,2,2,Private room,1,1.0,1,71.0,2,1125,4,0
512,60.0,100.0,3,2,Private room,1,1.0,1,110.0,1,1125,0,0
513,100.0,100.0,1,2,Private room,1,1.0,1,75.0,2,1125,3,0
514,92.0,91.0,26,4,Entire home/apt,1,1.0,3,150.0,1,1125,11,0
515,100.0,100.0,1,4,Entire home/apt,1,1.0,1,120.0,2,4,20,0
516,100.0,100.0,1,4,Entire home/apt,1,1.0,2,119.0,3,1125,1,0
517,100.0,50.0,1,2,Entire home/apt,1,1.0,1,200.0,2,1125,5,0
519,98.0,52.0,49,3,Entire home/apt,0,1.0,2,175.0,3,90,0,0
520,100.0,100.0,1,2,Entire home/apt,1,1.0,1,119.0,2,1125,1,0
521,100.0,75.0,1,3,Entire home/apt,1,1.0,2,209.0,1,1125,2,0
522,7.0,100.0,1,3,Entire home/apt,1,1.0,2,135.0,1,1125,0,0
523,90.0,85.0,1,2,Private room,1,1.0,1,45.0,1,1125,4,0
524,100.0,100.0,1,8,Entire home/apt,2,1.0,3,250.0,2,1125,5,0
525,100.0,100.0,1,2,Private room,1,1.0,1,80.0,2,1125,9,0
526,60.0,100.0,3,2,Private room,1,1.0,1,110.0,1,1125,0,0
527,92.0,91.0,26,4,Entire home/apt,1,1.0,3,150.0,1,1125,5,0
528,94.0,69.0,1,1,Entire home/apt,0,1.0,1,105.0,1,1125,15,0
529,98.0,79.0,6,6,Entire home/apt,1,2.0,3,119.0,1,1125,0,0
530,60.0,100.0,1,2,Entire home/apt,0,1.0,1,90.0,1,1125,1,0
531,100.0,100.0,4,12,Entire home/apt,4,3.5,4,340.0,2,1125,0,0
532,100.0,99.0,4,2,Entire home/apt,0,1.0,1,180.0,1,1125,0,0
533,100.0,100.0,1,4,Entire home/apt,1,1.0,2,265.0,1,1125,15,0
534,100.0,99.0,4,2,Entire home/apt,0,1.0,1,105.0,1,1125,2,0
535,92.4,93.2,1,4,Private room,1,3.0,2,240.0,3,30,0,0
536,90.0,100.0,5,2,Private room,1,1.0,1,98.0,4,1125,4,0
537,88.0,61.4,1,2,Private room,1,1.0,1,112.0,6,22,1,0
538,92.0,100.0,4,3,Entire home/apt,1,1.0,1,110.0,2,1125,114,0
539,92.0,91.0,26,4,Entire home/apt,1,1.0,3,140.0,1,1125,6,0
540,84.0,76.0,1,1,Shared room,1,1.0,1,70.0,5,1125,4,0
541,99.0,96.0,32,5,Entire home/apt,1,1.0,4,229.0,3,365,16,0
542,100.0,83.0,2,4,Entire home/apt,2,2.5,2,162.0,1,1125,14,0
543,60.0,100.0,1,2,Entire home/apt,0,1.0,1,102.0,2,9,5,0
544,100.0,100.0,2,2,Private room,1,1.5,1,73.0,2,1125,40,0
545,100.0,100.0,1,4,Entire home/apt,1,1.0,2,190.0,2,1125,15,0
546,100.0,100.0,2,6,Entire home/apt,1,1.0,3,149.0,2,1125,215,0
547,62.0,71.0,2,2,Private room,1,1.5,1,80.0,2,1125,1,0
548,100.0,100.0,2,2,Private room,1,1.5,1,99.0,2,1125,6,0
549,100.0,100.0,1,2,Entire home/apt,0,1.0,1,120.0,1,31,89,0
550,100.0,100.0,1,5,Entire home/apt,1,1.0,2,150.0,3,14,18,0
552,80.0,100.0,1,1,Entire home/apt,0,1.0,1,62.0,14,1125,1,0
553,76.8,98.2,2,2,Private room,1,1.0,1,50.0,1,1125,1,0
554,62.0,71.0,2,5,Entire home/apt,2,1.5,2,240.0,1,14,16,0
555,100.0,100.0,1,2,Private room,1,1.0,1,139.0,5,1125,6,0
556,50.0,100.0,1,2,Entire home/apt,0,1.0,1,150.0,1,1125,0,0
557,90.8,94.6,1,5,Entire home/apt,2,1.0,2,250.0,4,15,2,0
558,96.0,100.0,1,1,Private room,1,1.0,1,68.0,1,1125,16,0
559,58.0,51.0,480,4,Entire home/apt,2,2.0,2,299.0,4,365,3,0
561,90.0,100.0,5,2,Private room,1,1.0,1,200.0,1,1125,10,0
562,100.0,27.0,1,2,Private room,1,1.0,1,71.0,1,1125,1,0
563,100.0,100.0,1,2,Private room,1,1.0,1,125.0,1,4,149,0
564,100.0,100.0,1,6,Entire home/apt,2,1.0,2,145.0,1,1125,54,0
565,98.0,52.0,49,3,Private room,1,1.0,2,185.0,2,14,1,0
566,92.0,91.0,26,7,Entire home/apt,2,1.0,6,225.0,1,1125,11,0
567,92.6,94.0,1,4,Entire home/apt,2,2.0,2,130.0,1,1125,1,0
568,91.0,69.0,8,6,Entire home/apt,2,1.5,2,178.0,1,1125,4,0
569,100.0,94.0,12,1,Private room,1,1.0,1,80.0,3,32,98,0
570,100.0,88.0,1,1,Private room,1,1.0,1,90.0,3,1125,20,0
571,100.0,100.0,1,2,Entire home/apt,2,1.0,1,125.0,1,3,7,0
572,92.0,100.0,4,4,Entire home/apt,1,1.0,2,120.0,2,1125,85,0
573,100.0,91.2,1,1,Entire home/apt,0,1.0,1,80.0,3,9,0,0
574,100.0,100.0,1,2,Entire home/apt,1,1.0,1,100.0,2,1125,0,0
575,100.0,77.0,2,2,Private room,1,1.0,1,105.0,2,7,18,0
576,100.0,91.0,3,2,Entire home/apt,0,1.0,1,128.0,1,1125,7,0
577,91.0,69.0,8,6,Entire home/apt,2,1.0,4,300.0,1,1125,5,0
578,90.0,100.0,1,4,Entire home/apt,2,1.5,2,275.0,4,1125,19,0
579,100.0,100.0,2,3,Entire home/apt,1,1.0,1,200.0,2,1125,2,0
580,100.0,63.0,2,5,Entire home/apt,2,1.0,3,280.0,2,40,11,0
581,100.0,100.0,2,2,Private room,1,1.5,1,99.0,2,1125,20,0
582,100.0,100.0,1,5,Entire home/apt,2,2.0,2,175.0,1,1125,1,0
583,100.0,90.0,1,1,Private room,1,1.0,1,97.0,1,1125,15,0
584,100.0,95.0,5,3,Private room,1,1.0,2,130.0,3,1125,23,0
585,98.0,52.0,49,2,Private room,1,1.0,1,215.0,2,14,0,0
586,90.0,50.0,1,2,Entire home/apt,1,1.0,1,75.0,14,30,4,0
587,98.0,52.0,49,4,Private room,1,1.0,2,185.0,2,14,1,0
588,100.0,81.0,2,1,Shared room,1,1.0,1,70.0,1,1125,19,0
589,67.0,100.0,1,2,Entire home/apt,0,1.0,1,97.0,1,1125,0,0
590,75.0,100.0,1,3,Entire home/apt,1,1.0,1,130.0,2,1125,2,0
591,100.0,100.0,1,2,Shared room,1,1.0,1,120.0,1,1125,3,0
592,97.8,75.6,1,4,Entire home/apt,1,1.0,1,110.0,2,2,1,0
593,100.0,100.0,1,2,Entire home/apt,1,1.5,1,225.0,2,1125,2,0
594,92.0,91.0,26,4,Entire home/apt,1,1.0,3,140.0,1,1125,6,0
595,100.0,29.0,2,2,Entire home/apt,1,2.0,1,160.0,1,1125,8,0
596,100.0,97.0,3,2,Entire home/apt,1,1.0,1,125.0,1,110,116,0
597,100.0,0.0,1,2,Private room,1,1.5,1,150.0,3,1125,4,0
598,100.0,86.0,1,1,Private room,1,1.0,1,90.0,2,1125,4,0
600,100.0,94.0,2,8,Entire home/apt,4,2.5,4,390.0,2,1125,1,0
601,100.0,100.0,1,2,Private room,1,1.0,1,100.0,1,60,16,0
602,90.0,100.0,1,2,Entire home/apt,1,1.0,1,150.0,2,6,7,0
603,80.0,100.0,1,4,Entire home/apt,1,1.0,1,95.0,3,365,13,0
604,91.0,69.0,8,7,Entire home/apt,3,1.5,4,250.0,1,1125,6,0
605,100.0,100.0,1,2,Private room,1,1.0,1,65.0,1,29,26,0
606,60.0,100.0,1,1,Private room,1,1.0,1,70.0,4,1125,1,0
607,83.0,100.0,1,7,Entire home/apt,3,1.5,4,290.0,2,90,36,0
608,100.0,99.0,4,2,Entire home/apt,1,1.0,1,120.0,1,1125,133,0
609,100.0,80.0,1,6,Entire home/apt,1,1.0,3,130.0,2,1125,4,0
610,100.0,100.0,2,2,Private room,1,1.0,1,84.0,3,21,22,0
611,100.0,11.0,1,2,Entire home/apt,1,1.0,1,129.0,1,1125,1,0
612,100.0,100.0,1,3,Entire home/apt,0,1.0,1,125.0,1,1125,2,0
613,100.0,0.0,1,3,Entire home/apt,1,1.0,1,150.0,1,1125,5,0
614,100.0,50.0,1,3,Entire home/apt,1,1.0,1,130.0,2,1125,5,0
615,100.0,25.0,1,2,Entire home/apt,1,1.0,1,210.0,3,20,11,0
616,100.0,100.0,1,6,Entire home/apt,3,2.5,3,497.0,1,1125,51,0
617,99.0,98.0,222,2,Entire home/apt,0,1.0,1,100.0,3,1125,1,0
618,86.0,100.0,1,6,Entire home/apt,2,3.0,2,300.0,1,1125,1,0
619,100.0,57.0,1,3,Entire home/apt,0,1.0,2,108.0,1,1125,1,0
620,65.2,100.0,1,6,Entire home/apt,2,2.5,2,300.0,4,1125,0,0
621,92.0,95.0,1,4,Private room,1,1.0,2,75.0,1,1125,4,0
622,100.0,100.0,1,2,Entire home/apt,1,1.0,1,120.0,1,14,15,0
623,58.0,51.0,480,2,Entire home/apt,1,1.0,1,249.0,4,730,0,0
624,100.0,100.0,1,2,Shared room,1,1.0,1,100.0,1,1125,1,0
625,41.0,93.0,1,4,Entire home/apt,1,1.0,1,125.0,2,365,27,0
626,100.0,100.0,1,1,Entire home/apt,0,1.0,1,145.0,1,1125,2,0
627,100.0,77.0,2,4,Entire home/apt,2,2.0,2,330.0,2,1125,17,0
628,100.0,100.0,1,1,Private room,1,1.0,1,60.0,2,93,6,0
629,90.0,100.0,1,2,Private room,1,1.5,1,69.0,1,1125,77,0
630,100.0,95.0,5,4,Private room,1,1.0,2,130.0,3,1125,15,0
631,100.0,100.0,1,2,Entire home/apt,1,1.0,1,129.0,3,90,71,0
632,58.0,51.0,480,2,Entire home/apt,1,1.0,1,249.0,4,730,0,0
633,98.0,79.0,6,6,Entire home/apt,1,1.0,3,79.0,1,29,2,0
634,94.0,94.0,2,4,Entire home/apt,1,1.0,2,164.0,2,365,23,0
635,98.0,79.0,6,6,Entire home/apt,2,2.0,3,164.0,1,27,0,0
636,90.0,60.0,1,4,Entire home/apt,2,2.0,2,299.0,1,1125,9,0
637,100.0,100.0,1,2,Entire home/apt,1,1.0,1,130.0,2,8,10,0
638,63.0,75.0,1,2,Entire home/apt,1,1.0,1,125.0,2,4,8,0
639,92.0,76.4,1,2,Private room,1,1.0,1,190.0,2,6,0,0
640,97.2,60.0,1,2,Private room,1,1.5,1,125.0,1,3,0,0
641,79.0,72.0,3,2,Private room,1,1.0,1,65.0,3,365,3,0
642,100.0,50.0,1,2,Private room,1,1.5,1,75.0,2,14,15,0
643,100.0,100.0,1,1,Private room,1,2.0,1,85.0,1,1125,1,0
644,92.0,76.0,206,5,Entire home/apt,2,2.0,3,229.0,3,1125,0,0
645,92.0,91.0,26,15,Entire home/apt,6,3.0,9,500.0,1,28,41,0
646,100.0,100.0,1,6,Entire home/apt,1,1.0,4,250.0,1,14,6,0
647,100.0,100.0,1,5,Entire home/apt,1,1.0,2,117.0,6,1125,6,0
648,100.0,100.0,3,11,Entire home/apt,3,2.5,3,298.0,2,60,69,0
649,92.0,91.0,26,6,Entire home/apt,2,1.0,4,200.0,1,1125,8,0
650,100.0,100.0,4,4,Entire home/apt,1,1.0,2,110.0,1,1125,0,0
651,100.0,99.0,4,2,Entire home/apt,0,1.0,1,120.0,1,1125,38,0
652,100.0,95.0,5,10,Entire home/apt,3,3.0,6,450.0,2,1125,6,0
653,100.0,100.0,1,4,Entire home/apt,1,1.0,2,99.0,2,365,54,0
654,75.0,86.4,1,8,Entire home/apt,2,0.0,4,275.0,2,7,7,0
655,98.0,52.0,49,2,Private room,1,1.0,1,185.0,2,14,0,0
656,100.0,100.0,1,5,Entire home/apt,1,1.0,2,120.0,1,1125,2,0
657,100.0,67.0,1,2,Entire home/apt,0,1.0,1,150.0,1,1125,4,0
658,80.0,100.0,1,3,Entire home/apt,1,1.0,1,121.0,1,7,2,0
659,95.0,78.6,1,2,Private room,1,1.0,1,75.0,1,1125,0,0
660,86.0,100.0,1,2,Entire home/apt,0,1.0,1,105.0,4,32,26,0
661,70.0,100.0,1,2,Entire home/apt,0,1.0,1,150.0,1,1125,4,0
662,100.0,67.0,1,4,Entire home/apt,0,1.0,1,100.0,2,1125,4,0
663,58.0,51.0,480,4,Entire home/apt,2,2.0,2,249.0,7,365,0,0
664,100.0,100.0,1,5,Entire home/apt,2,1.0,2,275.0,2,1125,15,0
665,100.0,95.0,3,4,Entire home/apt,2,2.0,2,160.0,2,1125,12,0
666,20.0,100.0,1,6,Entire home/apt,3,3.5,3,475.0,3,1125,1,0
667,100.0,100.0,1,2,Entire home/apt,0,1.0,1,115.0,3,365,41,0
668,100.0,97.0,3,6,Shared room,1,2.5,16,45.0,1,1125,2,0
669,80.0,100.0,1,6,Entire home/apt,2,2.5,2,150.0,3,29,51,0
670,76.0,50.0,1,2,Private room,1,1.0,1,90.0,3,1125,5,0
671,100.0,100.0,1,4,Entire home/apt,1,1.0,2,217.0,4,1125,5,0
672,80.0,100.0,1,2,Private room,1,2.0,1,97.0,2,14,5,0
673,100.0,93.0,6,14,Entire home/apt,5,3.0,7,399.0,1,1125,2,0
674,80.0,79.0,1,4,Entire home/apt,0,1.0,2,118.0,1,14,28,0
675,97.0,100.0,6,4,Entire home/apt,1,1.0,2,130.0,4,90,31,0
676,100.0,97.0,3,6,Shared room,1,1.0,6,36.0,1,1125,11,0
677,100.0,94.2,1,4,Entire home/apt,1,1.0,1,100.0,1,1125,0,0
678,100.0,100.0,1,3,Entire home/apt,1,1.0,1,125.0,2,1125,1,0
679,100.0,95.0,5,7,Private room,1,2.0,4,300.0,3,1125,8,0
680,100.0,91.6,1,4,Entire home/apt,2,2.0,2,199.0,2,366,0,0
681,100.0,83.0,1,4,Entire home/apt,2,1.5,2,150.0,1,1125,2,0
682,100.0,100.0,1,2,Entire home/apt,0,1.0,1,125.0,2,10,23,0
683,100.0,86.0,1,2,Private room,1,1.0,1,110.0,1,30,157,0
684,100.0,50.0,1,4,Entire home/apt,2,2.0,2,320.0,3,1125,0,0
685,80.0,69.0,2,2,Private room,1,1.0,1,88.0,1,1125,1,0
686,100.0,67.0,1,5,Entire home/apt,3,3.0,2,329.0,1,1125,4,0
687,83.0,33.0,1,2,Entire home/apt,1,1.0,1,99.0,1,1125,3,0
688,100.0,89.0,2,1,Private room,1,1.0,1,59.0,2,1125,8,0
689,100.0,100.0,1,6,Entire home/apt,2,1.0,2,70.0,3,365,80,0
690,75.0,78.2,1,2,Entire home/apt,1,1.0,1,75.0,1,1125,0,0
691,100.0,94.0,2,3,Private room,1,1.0,3,70.0,1,14,9,0
693,100.0,100.0,1,1,Private room,1,1.0,1,58.0,2,20,6,0
694,100.0,89.0,2,2,Private room,1,1.0,1,55.0,1,1125,1,0
695,100.0,94.0,2,2,Private room,1,1.0,1,47.0,1,1125,50,0
696,100.0,70.0,1,2,Private room,1,1.0,1,60.0,1,31,36,0
697,50.0,72.2,1,4,Entire home/apt,1,1.0,2,135.0,2,7,4,0
698,99.0,96.0,32,3,Entire home/apt,1,1.0,2,89.0,4,120,75,0
699,92.0,100.0,1,6,Private room,1,1.0,5,150.0,1,1125,18,0
700,100.0,97.6,2,1,Private room,1,1.0,1,65.0,1,1125,1,0
701,99.0,96.0,32,5,Entire home/apt,1,1.0,2,109.0,2,365,28,0
702,100.0,100.0,1,2,Private room,1,1.0,1,69.0,2,1125,17,0
703,50.0,69.2,2,4,Entire home/apt,2,2.5,2,300.0,7,1125,0,0
704,100.0,100.0,1,4,Entire home/apt,1,1.0,2,114.0,3,1125,18,0
705,80.0,80.4,3,1,Private room,1,1.0,1,100.0,4,1125,0,0
706,90.0,100.0,2,1,Private room,1,1.0,1,69.0,2,365,5,0
707,100.0,100.0,1,6,Entire home/apt,3,3.5,4,350.0,2,1125,1,0
708,90.0,100.0,1,1,Private room,1,1.0,1,100.0,2,180,13,0
